Date,Close,High,Low,Open,Volume
2012/9/13,20.64157295,20.71773455,20.39344327,20.47202276,598360000
2012/9/14,20.89242935,21.06469932,20.78997287,20.85253593,600474000
2012/9/17,21.14931488,21.14991854,20.99306304,21.13631837,398031200
2012/9/18,21.21368408,21.22637714,21.04776076,21.15233161,373503200
2012/9/19,21.21943665,21.27655705,21.1429732,21.16382701,326874800
2012/9/20,21.11667442,21.15777838,20.96314228,21.13057643,336568400
2012/9/21,21.15868378,21.30919276,21.13662103,21.22880068,571589200
2012/9/24,20.87760735,21.00847305,20.64217239,20.75883265,639766400
2012/9/25,20.35626221,20.9377492,20.33994072,20.80114065,518789600
2012/9/26,20.10360527,20.33057767,19.98331818,20.21119768,576503200
2012/9/27,20.59140205,20.61709162,19.95763024,20.0767084,594090000
2012/9/28,20.16163445,20.58505556,20.15105582,20.51372972,535110800
2012/10/1,19.92861176,20.45328027,19.84126788,20.28433378,543594800
2012/10/2,19.98664665,20.13896988,19.66447138,20.0017576,627992400
2012/10/3,20.29310226,20.30549511,20.02653828,20.09393547,424281200
2012/10/4,20.15256691,20.37772672,20.11478955,20.28705784,370725600
2012/10/5,19.72309875,20.12838573,19.68350719,20.10420855,594006000
2012/10/8,19.28728485,19.57107739,19.22502526,19.55052541,637994000
2012/10/9,19.21716881,19.35740259,18.84542872,19.30179298,838597200
2012/10/10,19.37010002,19.49310684,19.25192896,19.33473893,510356000
2012/10/11,18.98294449,19.56020121,18.98294449,19.53904556,546081200
2012/10/12,19.03160667,19.2029695,18.89832466,19.02707275,460014800
2012/10/15,19.1842308,19.1954131,18.85450007,19.11139418,432502000
2012/10/16,19.63846588,19.65388026,19.07057918,19.20265377,549771600
2012/10/17,19.48192215,19.7291447,19.46348622,19.61067182,389037600
2012/10/18,19.12016296,19.40486115,19.04037452,19.33021191,476624400
2012/10/19,18.43108559,19.09387067,18.42443561,19.07211136,744086000
2012/10/22,19.1621666,19.20296711,18.45888151,18.50905171,546730800
2012/10/23,18.53746033,19.15823726,18.48729174,19.07058992,707145600
2012/10/24,18.64233208,18.93609801,18.45525307,18.78166038,558527200
2012/10/25,18.42200851,18.79858603,18.30141958,18.73813903,656325600
2012/10/26,18.25457573,18.55680427,17.86167992,18.41868489,1018432800
2012/10/31,17.99224091,18.19292009,17.7619435,17.97894257,510003200
2012/11/1,18.02910614,18.22434421,17.9574785,18.07987998,361298000
2012/11/2,17.43251228,18.04150155,17.37055614,18.00946546,599373600
2012/11/5,17.66884995,17.7640511,17.45668511,17.63560492,529135600
2012/11/6,17.61536026,17.85381839,17.53194664,17.83840562,374917200
2012/11/7,16.94135094,17.44351862,16.87303788,17.42226636,793648800
2012/11/8,16.32654572,17.06978008,16.25185875,17.02120161,1056146000
2012/11/9,16.60920334,16.8466249,16.20418933,16.40760758,929913600
2012/11/12,16.48077583,16.83508727,16.35386704,16.82446033,515802000
2012/11/13,16.48290634,16.71304119,16.28434588,16.36176661,532949200
2012/11/14,16.30013466,16.62104932,16.27888239,16.56184552,477170400
2012/11/15,15.95827293,16.37968154,15.86719152,16.31987131,789910800
2012/11/16,16.02081299,16.09125015,15.35499933,15.94551798,1266893600
2012/11/19,17.17603493,17.22977281,16.39120765,16.4164065,823317600
2012/11/20,17.02970123,17.36488615,16.83751795,17.36367169,642754000
2012/11/21,17.05368805,17.22583353,16.89884662,17.13110876,373002000
2012/11/23,17.35121918,17.36640076,17.08100881,17.21975738,272826400
2012/11/26,17.89862823,17.91289694,17.41831925,17.4848098,630579600
2012/11/27,17.75441551,17.92565136,17.61232675,17.89923641,533330000
2012/11/28,17.69855499,17.78538658,17.37430017,17.52640787,520864400
2012/11/29,17.89346504,18.04192931,17.76868359,17.91957677,514698800
2012/11/30,17.76959038,17.86431674,17.69065202,17.81543507,391319600
2012/12/3,17.79721832,18.05225033,17.77626927,18.0237113,364280000
2012/12/4,17.48328781,17.66393447,17.37034615,17.66393447,557068400
2012/12/5,16.35811615,17.28290655,16.35750811,17.27258444,1044638000
2012/12/6,16.61466789,16.79895634,15.74604257,16.05906393,1177212400
2012/12/7,16.18992424,16.85634436,16.09125124,16.8016952,787040800
2012/12/10,16.085783,16.34961788,15.83560879,15.93944282,630484400
2012/12/11,16.4370594,16.68510793,16.31500844,16.38787452,592345600
2012/12/12,16.36449242,16.63773974,16.28160745,16.63075618,487144000
2012/12/13,16.08184052,16.32321037,15.96373612,16.12616757,625259600
2012/12/14,15.47765827,15.7308679,15.34983981,15.6282483,1009579200
2012/12/17,15.75212288,15.78764549,15.21777253,15.45155081,757607200
2012/12/18,16.20965576,16.24001568,15.79522925,15.93944373,625685200
2012/12/19,15.97921944,16.20358681,15.95462699,16.13588177,449369200
2012/12/20,15.84016609,16.09732228,15.75363772,16.09124998,481689600
2012/12/21,15.76730251,15.77762463,15.49132131,15.55902635,596268400
2012/12/24,15.79279995,15.91667179,15.74847291,15.79826584,175753200
2012/12/26,15.5751133,15.77124479,15.51803522,15.75727767,302436400
2012/12/27,15.63766193,15.67379096,15.32190831,15.59151238,455120400
2012/12/28,15.47158241,15.62004832,15.42695217,15.4928363,354278400
2012/12/31,16.15712929,16.25519584,15.45366908,15.50012021,659492400
2013/1/2,16.66901016,16.85026487,16.4443413,16.81443907,560518000
2013/1/3,16.45861626,16.68844788,16.42521937,16.63410193,352965200
2013/1/4,16.00016403,16.35326102,15.96464144,16.30286167,594333600
2013/1/7,15.90604591,16.06999336,15.64190621,15.8483598,484156400
2013/1/8,15.94885159,16.14862643,15.82558781,16.06725914,458707200
2013/1/9,15.69959545,15.93974919,15.66589373,15.86354293,407604400
2013/1/10,15.89420891,16.05238728,15.65162463,16.04722622,601146000
2013/1/11,15.7967453,15.94915615,15.75788254,15.81799756,350506800
2013/1/14,15.23355103,15.40812538,15.13518128,15.26178522,734207600
2013/1/15,14.75294304,15.14975906,14.67582553,15.12881001,876772400
2013/1/16,15.36532211,15.46703207,14.95271966,15.01769093,690804800
2013/1/17,15.26178455,15.50679766,15.24205158,15.49343858,453678400
2013/1/18,15.18042946,15.24782967,15.07112949,15.13549436,472922800
2013/1/22,15.32524109,15.41966262,15.07810387,15.31886557,461546400
2013/1/23,15.60577679,15.63553028,15.32524267,15.44790003,861509600
2013/1/24,13.67756176,14.13995707,13.66997016,13.9659891,1460852400
2013/1/25,13.35512733,13.85152671,13.20696628,13.71368939,1208026400
2013/1/28,13.65721893,13.75983851,13.23307836,13.29288937,785517600
2013/1/29,13.91346359,13.97206096,13.72674458,13.92044715,571158000
2013/1/30,13.86974239,14.0449248,13.79900204,13.87490345,417155200
2013/1/31,13.82906437,13.94413179,13.8135812,13.87430267,319334400
2013/2/1,13.77228642,13.95020099,13.61228556,13.93896762,539484400
2013/2/4,13.42920971,13.84272417,13.41949402,13.78109146,477117200
2013/2/5,13.90040874,13.95809486,13.42617206,13.48173246,573347600
2013/2/6,13.88553429,14.1633347,13.74071175,13.85881613,593706400
2013/2/7,14.29840469,14.35276076,13.86782096,14.14663207,704580800
2013/2/8,14.5048418,14.62180138,14.29932141,14.4749149,633158400
2013/2/11,14.65599823,14.808994,14.45200768,14.55125408,517490400
2013/2/12,14.28862953,14.73081699,14.28374337,14.64317277,609053200
2013/2/13,14.26145363,14.46391933,14.14571561,14.26756133,475207600
2013/2/14,14.24862957,14.40284529,14.17014768,14.18541611,355275200
2013/2/15,14.05226898,14.35764733,14.04493975,14.3176415,391745200
2013/2/19,14.04707623,14.13075086,13.85957562,14.08097435,435783600
2013/2/20,13.70689011,13.97684388,13.70536196,13.97684388,476302400
2013/2/21,13.62168598,13.71665946,13.52274372,13.61985367,447182400
2013/2/22,13.76673985,13.79086403,13.63817567,13.71910144,330654800
2013/2/25,13.52213287,13.89835806,13.51510861,13.85957541,372579200
2013/2/26,13.71055126,13.78903314,13.36516871,13.5532809,501499600
2013/2/27,13.57618713,13.81651978,13.4564795,13.69406246,587350400
2013/2/28,13.47938061,13.67695933,13.47938061,13.56030556,322515200
2013/3/1,13.14560223,13.38104866,13.13063878,13.37555092,552448400
2013/3/4,12.82739639,13.07627891,12.79533139,13.06406352,582755600
2013/3/5,13.16606331,13.28974134,12.84877613,12.87106882,638433600
2013/3/6,12.9987154,13.29157339,12.96115347,13.26897491,460250000
2013/3/7,13.14896011,13.19262974,12.85824026,12.9632902,468473600
2013/3/8,13.18377399,13.29706893,13.08880134,13.12514173,391482000
2013/3/11,13.37158298,13.40639687,12.98283655,13.12361614,474236000
2013/3/12,13.08330536,13.40242564,13.05704307,13.30226184,465911600
2013/3/13,13.08086395,13.2686712,12.98955671,13.08391862,405549200
2013/3/14,13.20759392,13.27294383,13.14499043,13.2176704,303875600
2013/3/15,13.54839611,13.56580264,13.35264807,13.37341424,643960800
2013/3/18,13.9166832,13.96981773,13.47327409,13.4809083,606197200
2013/3/19,13.87911892,14.0770034,13.69619625,14.03211143,526775200
2013/3/20,13.80552483,13.9750106,13.72948602,13.96859792,308660800
2013/3/21,13.82537174,13.98569512,13.74505838,13.748723,383255600
2013/3/22,14.10571194,14.11151303,13.83697974,13.8818701,395105200
2013/3/25,14.15670872,14.35123522,14.10174107,14.19060522,501135600
2013/3/26,14.08219337,14.22572016,14.06356531,14.21350477,294294000
2013/3/27,13.80552483,13.94966324,13.76429909,13.93928097,331237200
2013/3/28,13.51786041,13.79758649,13.48610119,13.73651113,442839600
2013/4/1,13.09796238,13.5496164,13.06223357,13.49464794,389732000
2013/4/2,13.12483788,13.37982817,13.02131443,13.05796062,529519200
2013/4/3,13.19202042,13.35356536,13.14071657,13.17308655,363216000
2013/4/4,13.06162453,13.28393986,12.98619649,13.24607376,358447600
2013/4/5,12.92359352,12.97703465,12.81609967,12.96329193,383695200
2013/4/8,13.01551151,13.05490494,12.90191159,12.97397998,300829200
2013/4/9,13.03902721,13.08544409,12.90985224,13.02009416,306614000
2013/4/10,13.30500698,13.34684429,13.00940099,13.0732252,375928000
2013/4/11,13.26347733,13.37524492,13.16789309,13.24484844,328364400
2013/4/12,13.12514114,13.25797989,13.10345923,13.25797989,238613200
2013/4/15,12.82129192,13.06681568,12.81213038,13.03963683,317520000
2013/4/16,13.01642799,13.02772601,12.84327843,12.8738161,305771200
2013/4/17,12.30062199,12.84419571,12.15740013,12.8341176,945056000
2013/4/18,11.97234249,12.3919316,11.9017998,12.36750162,666299200
2013/4/19,11.92592621,12.20290425,11.76010503,11.84774929,609274400
2013/4/22,12.17449951,12.28229915,11.94852123,11.99035692,429920400
2013/4/23,12.40231323,12.47102279,12.17877557,12.33696168,664238400
2013/4/24,12.38185406,12.68081898,11.98608414,12.01784418,969651200
2013/4/25,12.47102356,12.64081349,12.42888126,12.55805622,384837600
2013/4/26,12.74036407,12.78830827,12.46705075,12.51468997,764097600
2013/4/29,13.1349144,13.24179666,12.82587142,12.83961333,640326400
2013/4/30,13.52152061,13.59694945,13.19446118,13.28699076,691538400
2013/5/1,13.4149456,13.5871786,13.26531109,13.57282592,506909200
2013/5/2,13.60519505,13.69894452,13.45586471,13.49098274,421828400
2013/5/3,13.74139595,13.84064401,13.7160486,13.7820101,361300800
2013/5/6,14.06906605,14.11456636,13.87362298,13.91637524,496641600
2013/5/7,14.00646019,14.22297273,13.85499258,14.19915353,483753200
2013/5/8,14.16464233,14.2113658,13.91942448,14.01806091,472598000
2013/5/9,14.04107189,14.23258145,14.00449178,14.13452174,398487600
2013/5/10,13.92426109,14.13144879,13.84771899,14.07796092,334852000
2013/5/13,13.97867203,14.07581077,13.87907568,13.87938267,316948800
2013/5/14,13.64422035,13.99281079,13.5916543,13.95131218,447118000
2013/5/15,13.18281555,13.55630638,12.98331422,13.49974526,741613600
2013/5/16,13.35895252,13.4594723,12.87695109,13.0103621,603204000
2013/5/17,13.31837845,13.52833241,13.24921409,13.49636298,427904400
2013/5/20,13.61563301,13.70385655,13.22123943,13.27687872,451578400
2013/5/21,13.51511669,13.69402306,13.34727695,13.46869957,456022000
2013/5/22,13.56706619,13.7822465,13.47085007,13.65006425,443038400
2013/5/23,13.59134769,13.71492253,13.39614926,13.40106776,353021200
2013/5/24,13.68387508,13.69955239,13.53663119,13.55169369,276166800
2013/5/28,13.56982708,13.86708187,13.55169135,13.82988778,386145200
2013/5/29,13.67772484,13.75611218,13.5071181,13.52556247,330576400
2013/5/30,13.88153172,13.97129269,13.66420004,13.69924353,353519600
2013/5/31,13.82466793,14.05122104,13.81759718,13.90981578,384302800
2013/6/3,13.85509777,13.90551075,13.60180076,13.85540477,372352400
2013/6/4,13.81175613,13.96914488,13.75273577,13.93194913,292728800
2013/6/5,13.6826458,13.855097,13.63960975,13.69924491,290589600
2013/6/6,13.47822571,13.7407449,13.34266325,13.69371297,416934000
2013/6/7,13.58120632,13.62516419,13.30331679,13.41797728,404535600
2013/6/10,13.49144554,13.80468475,13.42719968,13.67096671,450153200
2013/6/11,13.45179462,13.61041303,13.32022798,13.3946195,286112400
2013/6/12,13.28548622,13.56399053,13.2642756,13.51019567,265227200
2013/6/13,13.40137577,13.43764889,13.1797412,13.29501649,285832400
2013/6/14,13.21970177,13.41151914,13.17205421,13.3841604,271866000
2013/6/17,13.27964592,13.39338377,13.22923293,13.26243199,259414400
2013/6/18,13.27257729,13.3687934,13.22462355,13.26612216,195025600
2013/6/19,13.00298786,13.26919512,13.00298786,13.26120256,310940000
2013/6/20,12.81362915,13.09459108,12.76229354,12.88924945,357310800
2013/6/21,12.71095467,12.91076459,12.54495943,12.86434666,481118400
2013/6/24,12.37405109,12.56217966,12.23602853,12.52344729,480746000
2013/6/25,12.37681484,12.53543236,12.26000293,12.47118651,314162800
2013/6/26,12.23663998,12.44321203,12.16255631,12.41585329,367724000
2013/6/27,12.10476398,12.33869477,12.09738706,12.2729123,337246000
2013/6/28,12.18930435,12.30427103,11.95383603,12.03037898,578516400
2013/7/1,12.57938862,12.67314628,12.3334694,12.3786577,391053600
2013/7/2,12.86435032,12.96087425,12.58707724,12.60213974,469865200
2013/7/3,12.93535423,13.00236795,12.83237605,12.93719867,240928800
2013/7/5,12.83145714,13.0119009,12.7678261,12.92275556,274024800
2013/7/8,12.75860596,12.94150901,12.62335047,12.91415108,298138400
2013/7/9,12.98300648,13.01835697,12.61504981,12.71403216,352584400
2013/7/10,12.93320656,13.05831885,12.85697227,12.89847088,281405600
2013/7/11,13.13486195,13.16437295,12.94673423,13.00145091,326292400
2013/7/12,13.11088467,13.21171146,13.01559119,13.14592816,279563200
2013/7/15,13.13947201,13.26304686,13.05831922,13.06477516,241917200
2013/7/16,13.22431469,13.23999118,13.03895242,13.11119083,216538000
2013/7/17,13.22769833,13.28641252,13.16345246,13.20894777,198990400
2013/7/18,13.2722683,13.36786876,13.23691781,13.32206647,218878800
2013/7/19,13.06292915,13.34051,13.04448478,13.31345907,268721600
2013/7/22,13.10473251,13.21047777,13.07891122,13.20156341,207796400
2013/7/23,12.87972069,13.12471732,12.87111331,13.09520714,369395600
2013/7/24,13.5412426,13.66666106,13.37985802,13.49267323,591936800
2013/7/25,13.47945786,13.56860404,13.39676761,13.54708642,229493600
2013/7/26,13.5559988,13.55753542,13.35157815,13.38108833,200152400
2013/7/29,13.76503086,13.8326586,13.53171483,13.55015839,248057600
2013/7/30,13.93502331,14.05275704,13.80929619,13.83173644,309422400
2013/7/31,13.91073799,14.05859672,13.8154445,13.98635912,322957600
2013/8/1,14.03830719,14.04199607,13.93317671,14.00972046,206250800
2013/8/2,14.21844578,14.22797578,14.03769579,14.07919441,274783600
2013/8/5,14.4308548,14.46835754,14.206454,14.28453272,318855600
2013/8/6,14.30175018,14.50586303,14.20707069,14.38689967,334857600
2013/8/7,14.29345036,14.35554561,14.19477499,14.25717723,298858000
2013/8/8,14.26498413,14.3605978,14.17029753,14.35317133,255777200
2013/8/9,14.06199551,14.24796281,14.03724228,14.19164629,266865200
2013/8/12,14.46147442,14.50138961,14.12945652,14.13657396,364434000
2013/8/13,15.14871216,15.30621136,14.48281912,14.57224571,881941200
2013/8/14,15.42502594,15.60294703,15.26721777,15.40584174,756372400
2013/8/15,15.40676975,15.54570441,15.13354405,15.36066587,490294000
2013/8/16,15.54354286,15.56241804,15.43617146,15.47608664,362306000
2013/8/19,15.71094036,15.89659696,15.5952138,15.6057338,510518400
2013/8/20,15.50454998,15.79850831,15.4968145,15.77189764,358688400
2013/8/21,15.54446983,15.69268512,15.50857526,15.58252922,335879600
2013/8/22,15.56303501,15.64441543,15.41574679,15.62554025,244207600
2013/8/23,15.50300503,15.57510154,15.45133047,15.57262605,222731600
2013/8/26,15.56334019,15.78705778,15.48691077,15.49464625,330965600
2013/8/27,15.11839199,15.54911878,15.04753319,15.40956434,424188800
2013/8/28,15.18987083,15.34149205,15.03825127,15.03825127,307608000
2013/8/29,15.21462536,15.36315138,15.19698791,15.21307859,239657600
2013/8/30,15.07599354,15.25329496,15.05371415,15.22389979,272297200
2013/9/3,15.11807728,15.49001025,15.08001789,15.25793904,331928800
2013/9/4,15.4309063,15.54075481,15.3563343,15.45782763,345032800
2013/9/5,15.32508755,15.49249038,15.27465071,15.47918422,236367600
2013/9/6,15.41637039,15.45226332,15.16047297,15.42317881,359525600
2013/9/9,15.66236687,15.71651694,15.57913063,15.62616326,340687200
2013/9/10,15.30558968,15.70196846,15.14654373,15.66328938,743195600
2013/9/11,14.47229767,14.65733457,14.38256208,14.45063633,898696400
2013/9/12,14.62639141,14.71024565,14.41969153,14.49674066,404051200
2013/9/13,14.38534641,14.59978014,14.37915935,14.52273266,298835600
2013/9/16,13.92801189,14.28354512,13.83827795,14.26467159,543706800
2013/9/17,14.08891582,14.22475532,13.84694269,13.86117592,399380800
2013/9/18,14.37854385,14.43021843,14.25415305,14.33212928,456862000
2013/9/19,14.61432457,14.72355339,14.51994868,14.56481647,404541200
2013/9/20,14.46301365,14.80771618,14.4193836,14.79069844,699302800
2013/9/23,15.18181992,15.37583173,14.93303835,15.35076783,762106800
2013/9/24,15.13416386,15.33126916,15.09455771,15.31301368,364344400
2013/9/25,14.89992905,15.15087541,14.89683551,15.13726189,316957200
2013/9/26,15.04505062,15.11745616,14.97326313,15.03824386,237221600
2013/9/27,14.93767929,14.99708934,14.87486503,14.96954996,228040400
2013/9/30,14.75201893,14.9039474,14.67961176,14.7674899,260156400
2013/10/1,15.09889793,15.13541057,14.80246395,14.80463041,353883600
2013/10/2,15.14839745,15.21770944,14.96862055,15.02679285,289184000
2013/10/3,14.95810032,15.23473027,14.87548381,15.17779405,322753200
2013/10/4,14.94634628,14.99492567,14.80926902,14.97202823,258868400
2013/10/7,15.09239197,15.24401144,15.018129,15.05557033,312292400
2013/10/8,14.88167763,15.18182316,14.86930019,15.16016181,290917200
2013/10/9,15.05649948,15.09363014,14.79936439,14.99616071,301725200
2013/10/10,15.15088177,15.23566478,15.07043004,15.20286703,278602800
2013/10/11,15.24896049,15.28083115,15.01224742,15.06887294,267738800
2013/10/14,15.34891605,15.39656839,15.14190868,15.15676161,261898000
2013/10/15,15.43060017,15.53333126,15.3328217,15.39439657,320073600
2013/10/16,15.50579548,15.54973457,15.44762315,15.49589352,251101200
2013/10/17,15.61069202,15.61935623,15.46154797,15.47083023,253593200
2013/10/18,15.74652576,15.75797448,15.64812761,15.65679182,290542000
2013/10/21,16.13238525,16.22335695,15.82790687,15.83564235,398106800
2013/10/22,16.08627701,16.35176724,15.71991314,16.28864397,534063600
2013/10/23,16.24378204,16.26575241,16.05936147,16.05936147,313723200
2013/10/24,16.45882988,16.47615829,16.16611093,16.2450142,384764800
2013/10/25,16.27471733,16.49967101,16.24841569,16.44057,337792000
2013/10/28,16.39601898,16.43067581,16.18962972,16.37002636,550440800
2013/10/29,15.98757267,16.68595445,15.92135584,16.593745,635807200
2013/10/30,16.2419281,16.32299787,15.99809744,16.07824014,354163600
2013/10/31,16.17384529,16.32206221,16.12959719,16.24501473,275696400
2013/11/1,16.09123421,16.23883148,15.9615834,16.21469629,274890000
2013/11/4,16.29916954,16.30133601,16.05348312,16.1243419,244627600
2013/11/5,16.25893593,16.36538022,16.1831262,16.23201625,265213200
2013/11/6,16.21287346,16.33550051,16.12821716,16.31340188,223375600
2013/11/7,15.95050907,16.28353124,15.94708665,16.17117638,262620400
2013/11/8,16.20167542,16.21941583,15.95362045,16.01555648,279316800
2013/11/11,16.15468216,16.23622525,16.01026888,16.18393814,227452400
2013/11/12,16.18455696,16.30624991,16.09087502,16.11172702,204276800
2013/11/13,16.20385551,16.25427599,16.08963071,16.12199995,197220800
2013/11/14,16.43821335,16.47307086,16.24244549,16.27170147,282419200
2013/11/15,16.33955765,16.467163,16.32399634,16.38904399,317920400
2013/11/18,16.14160919,16.40802794,16.128227,16.33955622,244944000
2013/11/19,16.17024803,16.2894511,16.1210725,16.15406341,208938800
2013/11/20,16.0286274,16.1973184,16.00777539,16.16028011,193916800
2013/11/21,16.21972847,16.22190758,15.98723644,16.10955106,262026800
2013/11/22,16.17801857,16.25147016,16.13849201,16.16930378,223725600
2013/11/25,16.30064774,16.36694034,16.21536975,16.21599141,229311600
2013/11/26,16.60129929,16.68657893,16.30873956,16.31247281,401382800
2013/11/27,16.99221611,16.99346108,16.60130362,16.69187399,363448400
2013/11/29,17.30687332,17.37721166,17.04979273,17.101769,318127600
2013/12/2,17.15623093,17.56394786,17.1434704,17.36693673,472544800
2013/12/3,17.62589073,17.62775902,17.35698372,17.37627993,450968000
2013/12/4,17.58480453,17.71521227,17.45470762,17.60036583,377809600
2013/12/5,17.67505836,17.90039297,17.62868531,17.82289566,447580000
2013/12/6,17.42980766,17.63927018,17.41580382,17.6093909,344352400
2013/12/9,17.62931061,17.72734912,17.45719719,17.45719719,320493600
2013/12/10,17.60192299,17.6744421,17.46653536,17.54061027,278269600
2013/12/11,17.47151756,17.77061636,17.41954295,17.6470551,359718800
2013/12/12,17.44599342,17.59538655,17.4301213,17.49579224,262290000
2013/12/13,17.25582886,17.51882346,17.23217608,17.51788932,332822000
2013/12/16,17.35137939,17.51135562,17.27388372,17.27419454,282592800
2013/12/17,17.27325821,17.41175743,17.22314857,17.29877927,229902400
2013/12/18,17.14191437,17.16307886,16.76936574,17.10861266,565863200
2013/12/19,16.94552803,17.11795229,16.92280773,17.10239099,320308800
2013/12/20,17.08745384,17.16806445,16.95673524,16.97572063,436413600
2013/12/23,17.74322128,17.76282832,17.51508589,17.678172,501306400
2013/12/24,17.66790581,17.79893521,17.61686202,17.73699917,167554800
2013/12/26,17.55057335,17.72486593,17.53438873,17.68129195,204008000
2013/12/27,17.43198586,17.56643932,17.41362379,17.54807726,225884400
2013/12/30,17.25862312,17.43198145,17.19015144,17.35012759,253629600
2013/12/31,17.46093369,17.46902516,17.24244552,17.24773789,223084400
2014/1/2,17.21537018,17.33675232,17.18082349,17.29473581,234684800
2014/1/3,16.83722496,17.23311575,16.82010619,17.20697302,392467600
2014/1/6,16.92902565,17.01834934,16.60751921,16.7273455,412610800
2014/1/7,16.8079586,16.9922092,16.74197684,16.94116709,317209200
2014/1/8,16.91440392,16.97976237,16.76594493,16.76967818,258529600
2014/1/9,16.69840813,17.02022554,16.66199315,17.01835726,279148800
2014/1/10,16.58698463,16.83161552,16.53002848,16.8014254,304976000
2014/1/13,16.67382431,16.88453022,16.49175107,16.49268521,378492800
2014/1/14,17.00559807,17.01617949,16.73388865,16.75131823,332561600
2014/1/15,17.3470192,17.43541043,17.16961508,17.22750537,391638800
2014/1/16,17.25022316,17.33114456,17.17023424,17.27045351,229278000
2014/1/17,16.82756615,17.18237435,16.80360089,17.16401229,426739600
2014/1/21,17.08901405,17.12013666,16.8197945,16.83753492,328526800
2014/1/22,17.16495705,17.34484954,17.04979972,17.14628248,379985200
2014/1/23,17.31029701,17.32025678,16.95642285,17.11608659,403239200
2014/1/24,16.99563599,17.29286477,16.95455196,17.2424443,429354800
2014/1/27,17.13351631,17.26734817,16.98568061,17.12013412,554878800
2014/1/28,15.76407719,16.02862591,15.62619797,15.83441552,1065523200
2014/1/29,15.58511353,15.79115194,15.51882094,15.68470948,502810000
2014/1/30,15.55493259,15.76408438,15.45907316,15.64083393,678501600
2014/1/31,15.58044815,15.6093933,15.36102751,15.41175881,464797200
2014/2/3,15.60939217,15.80235925,15.53998798,15.64300637,401464000
2014/2/4,15.83534813,15.8562018,15.64767342,15.7438453,376681200
2014/2/5,15.953619,16.03734118,15.75629535,15.76594429,328344800
2014/2/6,16.04660606,16.07760393,15.89944895,15.96989729,257765200
2014/2/7,16.27109909,16.37285632,16.19908731,16.32432621,370280400
2014/2/10,16.56259727,16.6565273,16.21850209,16.23916623,345559200
2014/2/11,16.78082657,16.83686955,16.57856284,16.61331798,282256800
2014/2/12,16.77957344,16.89354223,16.69566447,16.81182374,308100800
2014/2/13,17.04602051,17.05917011,16.72571972,16.74012174,307398000
2014/2/14,17.03224945,17.09455792,16.94521023,16.98465905,272924400
2014/2/18,17.09486389,17.25767381,17.08296504,17.09517658,260251600
2014/2/19,16.82497597,17.1230459,16.73042055,17.05604212,313768000
2014/2/20,16.63022804,16.81339111,16.56291157,16.68783782,305858000
2014/2/21,16.44550514,16.73731305,16.42515368,16.68158106,278784800
2014/2/24,16.51751137,16.591717,16.35689358,16.37974988,288909600
2014/2/25,16.34562111,16.5807572,16.31243274,16.57480945,231952000
2014/2/26,16.19815254,16.43767297,16.1433603,16.39415253,276217200
2014/2/27,16.52127647,16.55602996,16.15745505,16.19158317,301882000
2014/2/28,16.47649765,16.68032486,16.34749978,16.56541632,371968800
2014/3/3,16.524086,16.61457144,16.36910163,16.38820065,238781200
2014/3/4,16.6330452,16.67687999,16.52440045,16.62553233,259140000
2014/3/5,16.66811371,16.74294304,16.56698182,16.62302816,200062800
2014/3/6,16.61770058,16.73323446,16.53472967,16.68157245,185488800
2014/3/7,16.6079998,16.65621725,16.47054932,16.62835125,220729600
2014/3/10,16.62302589,16.69848227,16.54224547,16.54287252,178584000
2014/3/11,16.78489304,16.86786393,16.67530858,16.76485595,279224400
2014/3/12,16.80117798,16.82434696,16.65684003,16.7354283,199326400
2014/3/13,16.6145649,16.89666587,16.56791259,16.82715895,257742800
2014/3/14,16.42796516,16.62208565,16.37505073,16.5563343,237199200
2014/3/17,16.49215508,16.59328531,16.46428908,16.52221323,199544800
2014/3/18,16.6380558,16.65590241,16.44393528,16.46585185,209647200
2014/3/19,16.63367462,16.78959709,16.56291356,16.66498519,224756000
2014/3/20,16.5535183,16.67781916,16.51125028,16.59077662,208398400
2014/3/21,16.68407822,16.71163151,16.47931297,16.65464712,374046400
2014/3/24,16.88195992,16.92297551,16.75264935,16.85785119,355700800
2014/3/25,17.06354904,17.08734506,16.89447538,16.95427896,282293200
2014/3/26,16.90043449,17.18911213,16.87163044,17.11146358,299768000
2014/3/27,16.82779503,16.95428807,16.7545308,16.90794842,222031600
2014/3/28,16.80900574,16.87413005,16.72728725,16.85471833,200564000
2014/3/31,16.80525017,16.93268125,16.77988735,16.88321139,168669200
2014/4/1,16.95898438,16.96587354,16.80619212,16.83718833,200760000
2014/4/2,16.98716354,17.01628196,16.91546442,16.98184116,180420800
2014/4/3,16.86943245,16.98559171,16.83342656,16.95083824,162344000
2014/4/4,16.65120125,16.9073158,16.61237782,16.90136804,275251200
2014/4/7,16.38977242,16.62240541,16.34030421,16.53223262,289850400
2014/4/8,16.388834,16.47274467,16.24042437,16.44362626,243888400
2014/4/9,16.60424232,16.6095647,16.34437044,16.36378216,206169600
2014/4/10,16.39008141,16.66435529,16.38037471,16.6155108,239652000
2014/4/11,16.26891136,16.36972887,16.19157552,16.24981066,271717600
2014/4/14,16.33372498,16.34875238,16.19376966,16.34061246,205674000
2014/4/15,16.21725082,16.33247037,16.00966635,16.28957698,266490000
2014/4/16,16.25012398,16.31524828,16.09764446,16.22006584,214765600
